Season,Y/M/D,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total,Match_ID,Won,Attack_Efficiency,SERVE_Efficiency,RECEPTION_Efficiency,BLOCK_Efficiency,DIG_Efficiency,Serve_Efficiency,Reception_Efficiency
2022,2022-06-09,Slovenia,Brazil,1,3,21,25,20,16,0,25,21,25,25,0,64,52,6,6,-,52,16,35,103,6,16,9,31,6,23,54,83,20,8,53,81,34,6,48,52,2,48,102,2022-06-09_Brazil_Slovenia,0,1.0285714285714285,-0.3148148148148148,0.22641509433962265,-1.1111111111111112,0.5833333333333334,-0.3148148148148148,0.22641509433962265
2022,2022-06-09,Brazil,Slovenia,3,1,25,21,25,25,0,21,25,20,16,0,66,47,11,8,-,47,8,29,84,11,20,15,46,8,14,73,95,15,6,39,60,33,6,48,47,0,36,83,2022-06-09_Brazil_Slovenia,1,1.3448275862068966,-0.0821917808219178,0.23076923076923078,-0.6,0.5625,-0.0821917808219178,0.23076923076923078
2022,2022-06-09,Japan,China,3,1,21,25,25,25,0,25,19,19,18,0,68,56,4,8,-,56,17,21,94,4,15,11,30,8,26,61,95,26,0,38,64,33,8,48,47,0,48,95,2022-06-09_China_Japan,1,1.8571428571428572,-0.29508196721311475,0.6842105263157895,-1.0,0.5208333333333334,-0.29508196721311475,0.6842105263157895
2022,2022-06-09,China,Japan,1,3,25,19,19,18,0,21,25,25,25,0,47,37,10,0,-,37,12,30,79,10,23,15,48,0,18,64,82,18,8,43,69,19,7,28,32,1,45,78,2022-06-09_China_Japan,0,0.8333333333333334,-0.28125,0.23255813953488372,-0.8666666666666667,0.42857142857142855,-0.28125,0.23255813953488372
2022,2022-06-09,Serbia,France,1,3,25,22,23,23,0,21,25,25,25,0,66,57,6,3,-,57,17,38,112,6,15,29,50,3,17,74,94,9,10,57,76,40,21,77,26,1,84,111,2022-06-09_France_Serbia,0,1.0526315789473684,-0.1891891891891892,-0.017543859649122806,-0.3103448275862069,0.24675324675324675,-0.1891891891891892,-0.017543859649122806
2022,2022-06-09,France,Serbia,3,1,21,25,25,25,0,25,22,23,23,0,71,51,10,10,-,51,12,47,110,10,30,28,68,10,19,66,95,23,3,51,77,36,17,64,57,1,50,108,2022-06-09_France_Serbia,1,0.8297872340425532,-0.13636363636363635,0.39215686274509803,-0.7142857142857143,0.296875,-0.13636363636363635,0.39215686274509803
2022,2022-06-09,Poland,Italy,1,3,25,23,20,20,0,21,25,25,25,0,57,47,6,4,-,47,19,29,95,6,25,25,56,4,23,62,89,18,5,50,73,24,11,51,45,1,49,95,2022-06-09_Italy_Poland,0,0.9655172413793104,-0.3064516129032258,0.26,-0.76,0.2549019607843137,-0.3064516129032258,0.26
2022,2022-06-09,Italy,Poland,3,1,21,25,25,25,0,25,23,20,20,0,58,48,5,5,-,48,14,37,99,5,27,15,47,5,22,68,95,15,4,47,66,25,11,58,34,1,59,94,2022-06-09_Italy_Poland,1,0.918918918918919,-0.25,0.23404255319148937,-1.4666666666666666,0.2413793103448276,-0.25,0.23404255319148937
2022,2022-06-09,United States,Netherlands,3,0,25,25,25,0,0,12,18,16,0,0,55,42,8,5,-,42,11,15,68,8,13,11,32,5,9,60,74,13,0,25,38,31,5,40,34,0,31,65,2022-06-09_Netherlands_United States,1,2.066666666666667,-0.06666666666666667,0.52,-0.45454545454545453,0.65,-0.06666666666666667,0.52
2022,2022-06-09,Netherlands,United States,0,3,12,18,16,0,0,25,25,25,0,0,31,26,5,0,-,26,13,32,71,5,11,9,25,0,9,38,47,18,5,42,65,17,10,29,24,5,46,75,2022-06-09_Netherlands_United States,0,0.40625,-0.23684210526315788,0.30952380952380953,-0.6666666666666666,0.2413793103448276,-0.23684210526315788,0.30952380952380953
2022,2022-06-10,Serbia,Argentina,3,2,25,25,17,12,6,16,18,25,25,15,64,47,11,6,-,47,16,33,96,11,20,34,65,6,8,79,93,10,8,54,72,24,19,54,41,2,51,94,2022-06-10_Argentina_Serbia,1,0.9393939393939394,-0.02531645569620253,0.037037037037037035,-0.2647058823529412,0.09259259259259259,-0.02531645569620253,0.037037037037037035
2022,2022-06-10,Argentina,Serbia,2,3,16,18,25,25,15,25,25,17,12,6,73,55,10,8,-,55,21,40,116,10,20,24,54,8,19,64,91,17,6,62,85,26,13,55,57,0,52,109,2022-06-10_Argentina_Serbia,0,0.85,-0.171875,0.1774193548387097,-0.4166666666666667,0.23636363636363636,-0.171875,0.1774193548387097
2022,2022-06-10,Slovenia,Australia,3,0,25,25,25,0,0,22,20,21,0,0,53,43,7,3,-,43,7,17,67,7,15,14,36,3,16,55,74,17,2,32,51,22,4,34,32,2,32,66,2022-06-10_Australia_Slovenia,1,2.1176470588235294,-0.23636363636363636,0.46875,-0.5714285714285714,0.5294117647058824,-0.23636363636363636,0.46875
2022,2022-06-10,Australia,Slovenia,0,3,22,20,21,0,0,25,25,25,0,0,41,36,3,2,-,36,13,28,77,3,8,6,17,2,13,49,64,21,3,34,58,26,10,41,31,2,45,78,2022-06-10_Australia_Slovenia,0,0.8214285714285714,-0.22448979591836735,0.5294117647058824,-0.8333333333333334,0.3902439024390244,-0.22448979591836735,0.5294117647058824
2022,2022-06-10,Germany,Bulgaria,3,2,25,22,25,20,15,20,25,16,25,10,79,61,13,5,-,61,18,32,111,13,20,14,47,5,16,86,107,22,2,54,78,30,14,63,33,2,76,111,2022-06-10_Bulgaria_Germany,1,1.34375,-0.12790697674418605,0.37037037037037035,-0.5,0.25396825396825395,-0.12790697674418605,0.37037037037037035
2022,2022-06-10,Bulgaria,Germany,2,3,20,25,16,25,10,25,22,25,20,15,70,58,10,2,-,58,20,34,112,10,28,23,61,2,18,76,96,20,5,66,91,28,13,47,37,2,68,107,2022-06-10_Bulgaria_Germany,0,1.1176470588235294,-0.21052631578947367,0.22727272727272727,-0.782608695652174,0.3191489361702128,-0.21052631578947367,0.22727272727272727
2022,2022-06-10,France,Canada,3,0,25,25,25,0,0,16,23,21,0,0,50,36,8,6,-,36,10,33,79,8,8,17,33,6,16,51,73,10,5,33,48,25,10,46,31,1,41,73,2022-06-10_Canada_France,1,0.7878787878787878,-0.19607843137254902,0.15151515151515152,0.0,0.32608695652173914,-0.19607843137254902,0.15151515151515152
2022,2022-06-10,Canada,France,0,3,16,23,21,0,0,25,25,25,0,0,40,28,7,5,-,28,15,27,70,7,16,19,42,5,14,43,62,6,6,45,57,22,8,41,28,3,38,69,2022-06-10_Canada_France,0,0.48148148148148145,-0.20930232558139536,0.0,-0.47368421052631576,0.34146341463414637,-0.20930232558139536,0.0
2022,2022-06-10,Netherlands,Iran,3,0,26,25,25,0,0,24,21,21,0,0,58,48,8,2,-,48,5,23,76,8,13,14,35,2,17,56,75,10,7,40,57,27,9,40,27,1,49,77,2022-06-10_Iran_Netherlands,1,1.8695652173913044,-0.26785714285714285,0.075,-0.35714285714285715,0.45,-0.26785714285714285,0.075
2022,2022-06-10,Iran,Netherlands,0,3,24,21,21,0,0,26,25,25,0,0,44,36,1,7,-,36,13,27,76,1,28,11,40,7,10,50,67,16,2,40,58,22,6,35,29,1,45,75,2022-06-10_Iran_Netherlands,0,0.8518518518518519,-0.06,0.35,-2.4545454545454546,0.45714285714285713,-0.06,0.35
2022,2022-06-10,United States,Japan,3,2,17,25,25,26,15,25,15,21,28,9,78,64,10,4,-,64,11,56,131,10,24,42,76,4,25,79,108,26,1,55,82,50,11,72,73,0,55,128,2022-06-10_Japan_United States,1,0.9464285714285714,-0.26582278481012656,0.45454545454545453,-0.3333333333333333,0.5416666666666666,-0.26582278481012656,0.45454545454545453
2022,2022-06-10,Japan,United States,2,3,25,15,21,28,9,17,25,25,26,15,64,60,3,1,-,60,17,63,140,3,27,26,56,1,16,81,98,34,4,45,83,66,10,85,56,4,80,140,2022-06-10_Japan_United States,0,0.6825396825396826,-0.18518518518518517,0.6666666666666666,-0.9230769230769231,0.6588235294117647,-0.18518518518518517,0.6666666666666666
2022,2022-06-11,Iran,Australia,3,1,25,25,18,25,0,14,22,25,15,0,65,48,12,5,-,48,12,28,88,12,16,21,49,5,16,71,92,24,2,36,62,34,10,51,48,2,42,92,2022-06-11_Australia_Iran,1,1.2857142857142858,-0.15492957746478872,0.6111111111111112,-0.19047619047619047,0.47058823529411764,-0.15492957746478872,0.6111111111111112
2022,2022-06-11,Australia,Iran,1,3,14,22,25,15,0,25,25,18,25,0,51,40,9,2,-,40,23,41,104,9,14,17,40,2,15,60,77,27,5,44,76,32,12,48,52,1,49,102,2022-06-11_Australia_Iran,0,0.4146341463414634,-0.21666666666666667,0.5,-0.29411764705882354,0.4166666666666667,-0.21666666666666667,0.5
2022,2022-06-11,United States,Brazil,3,1,21,27,25,25,0,25,25,20,20,0,68,55,8,5,-,55,15,37,107,8,26,16,50,5,16,76,97,31,3,35,69,43,10,58,55,0,52,107,2022-06-11_Brazil_United States,1,1.0810810810810811,-0.14473684210526316,0.8,-1.125,0.5689655172413793,-0.14473684210526316,0.8
2022,2022-06-11,Brazil,United States,1,3,25,25,20,20,0,21,27,25,25,0,67,56,8,3,-,56,14,33,103,8,18,23,49,3,22,66,91,29,5,47,81,30,11,50,48,1,55,104,2022-06-11_Brazil_United States,0,1.2727272727272727,-0.2878787878787879,0.5106382978723404,-0.43478260869565216,0.38,-0.2878787878787879,0.5106382978723404
2022,2022-06-11,Poland,Bulgaria,3,0,25,25,25,0,0,19,19,23,0,0,54,44,4,6,-,44,11,28,83,4,18,19,41,6,10,58,74,12,2,35,49,26,10,53,39,1,42,82,2022-06-11_Bulgaria_Poland,1,1.1785714285714286,-0.06896551724137931,0.2857142857142857,-0.7368421052631579,0.3018867924528302,-0.06896551724137931,0.2857142857142857
2022,2022-06-11,Bulgaria,Poland,0,3,19,19,23,0,0,25,25,25,0,0,46,36,8,2,-,36,12,36,84,8,14,24,46,2,13,47,62,19,6,39,64,23,12,43,39,0,45,84,2022-06-11_Bulgaria_Poland,0,0.6666666666666666,-0.23404255319148937,0.3333333333333333,-0.25,0.2558139534883721,-0.23404255319148937,0.3333333333333333
2022,2022-06-11,Italy,Canada,3,0,25,25,25,0,0,21,18,19,0,0,57,47,7,3,-,47,17,21,85,7,10,11,28,3,12,58,73,14,0,38,52,30,2,34,0,0,77,77,2022-06-11_Canada_Italy,1,1.4285714285714286,-0.15517241379310345,0.3684210526315789,-0.2727272727272727,0.8235294117647058,-0.15517241379310345,0.3684210526315789
2022,2022-06-11,Canada,Italy,0,3,21,18,19,0,0,25,25,25,0,0,36,27,9,0,-,27,14,40,81,9,15,2,26,0,8,52,60,11,3,47,61,23,6,30,0,0,82,82,2022-06-11_Canada_Italy,0,0.325,-0.15384615384615385,0.1702127659574468,-3.0,0.5666666666666667,-0.15384615384615385,0.1702127659574468
2022,2022-06-11,Slovenia,China,3,1,25,25,18,27,0,15,20,25,25,0,67,56,9,2,-,56,16,31,103,9,14,15,38,2,15,77,94,30,3,42,75,38,8,51,49,2,56,107,2022-06-11_China_Slovenia,1,1.2903225806451613,-0.16883116883116883,0.6428571428571429,-0.3333333333333333,0.5882352941176471,-0.16883116883116883,0.6428571428571429
2022,2022-06-11,China,Slovenia,1,3,15,20,25,25,0,25,25,18,27,0,59,47,9,3,-,47,16,32,95,9,27,12,48,3,11,72,86,19,2,58,79,24,7,36,40,4,53,97,2022-06-11_China_Slovenia,0,0.96875,-0.1111111111111111,0.29310344827586204,-1.5,0.4722222222222222,-0.1111111111111111,0.29310344827586204
2022,2022-06-11,Serbia,Germany,2,3,25,27,25,26,16,27,25,18,28,18,90,71,9,10,-,71,25,45,141,9,28,34,71,10,18,92,120,15,9,72,96,52,13,80,13,2,123,138,2022-06-11_Germany_Serbia,0,1.0222222222222221,-0.08695652173913043,0.08333333333333333,-0.5588235294117647,0.4875,-0.08695652173913043,0.08333333333333333
2022,2022-06-11,Germany,Serbia,3,2,27,25,18,28,18,25,27,25,26,16,85,60,16,9,-,60,17,64,141,16,26,20,62,9,19,87,115,27,10,65,102,37,22,81,33,2,106,141,2022-06-11_Germany_Serbia,1,0.671875,-0.11494252873563218,0.26153846153846155,-0.5,0.18518518518518517,-0.11494252873563218,0.26153846153846155
2022,2022-06-12,Italy,Argentina,3,1,25,25,16,30,0,20,21,25,28,0,68,48,13,7,-,48,18,47,113,13,20,26,59,7,22,66,95,19,2,53,74,37,19,73,58,1,53,112,2022-06-12_Argentina_Italy,1,0.6382978723404256,-0.22727272727272727,0.32075471698113206,-0.2692307692307692,0.2465753424657534,-0.22727272727272727,0.32075471698113206
2022,2022-06-12,Argentina,Italy,1,3,20,21,25,28,0,25,25,16,30,0,62,51,9,2,-,51,20,47,118,9,29,24,62,2,21,72,95,12,7,54,73,37,13,81,59,0,54,113,2022-06-12_Argentina_Italy,0,0.6595744680851063,-0.2638888888888889,0.09259259259259259,-0.8333333333333334,0.2962962962962963,-0.2638888888888889,0.09259259259259259
2022,2022-06-12,Netherlands,Australia,3,0,25,25,25,0,0,20,15,23,0,0,52,37,6,9,-,37,7,23,67,6,17,11,34,9,16,48,73,20,1,24,45,22,5,30,27,0,39,66,2022-06-12_Australia_Netherlands,1,1.3043478260869565,-0.14583333333333334,0.7916666666666666,-1.0,0.5666666666666667,-0.14583333333333334,0.7916666666666666
2022,2022-06-12,Australia,Netherlands,0,3,20,15,23,0,0,25,25,25,0,0,39,34,4,1,-,34,8,18,60,4,19,12,35,1,15,44,60,10,9,38,57,21,6,30,29,2,31,62,2022-06-12_Australia_Netherlands,0,1.4444444444444444,-0.3181818181818182,0.02631578947368421,-1.25,0.5,-0.3181818181818182,0.02631578947368421
2022,2022-06-12,China,Brazil,3,0,25,31,25,0,0,23,29,23,0,0,56,43,9,4,-,43,13,23,79,9,18,10,37,4,11,64,79,15,4,45,64,22,3,28,30,0,47,77,2022-06-12_Brazil_China,1,1.3043478260869565,-0.109375,0.24444444444444444,-0.9,0.6785714285714286,-0.109375,0.24444444444444444
2022,2022-06-12,Brazil,China,0,3,23,29,23,0,0,25,31,25,0,0,57,47,6,4,-,47,17,19,83,6,12,13,31,4,13,60,77,27,4,37,68,20,13,38,41,3,43,87,2022-06-12_Brazil_China,0,1.5789473684210527,-0.15,0.6216216216216216,-0.46153846153846156,0.18421052631578946,-0.15,0.6216216216216216
2022,2022-06-12,Canada,Bulgaria,3,2,25,25,24,21,15,18,18,26,25,11,87,66,14,7,-,66,16,34,116,14,28,24,66,7,20,82,109,6,7,72,85,36,6,60,55,3,58,116,2022-06-12_Bulgaria_Canada,1,1.4705882352941178,-0.15853658536585366,-0.013888888888888888,-0.5833333333333334,0.5,-0.15853658536585366,-0.013888888888888888
2022,2022-06-12,Bulgaria,Canada,2,3,18,18,26,25,11,25,25,24,21,15,68,52,9,7,-,52,20,41,113,9,30,24,63,7,13,78,98,21,7,61,89,28,14,53,57,1,54,112,2022-06-12_Bulgaria_Canada,0,0.7804878048780488,-0.07692307692307693,0.22950819672131148,-0.875,0.2641509433962264,-0.07692307692307693,0.22950819672131148
2022,2022-06-12,Poland,France,3,1,21,25,25,25,0,25,22,21,22,0,64,47,10,7,-,47,17,33,97,10,20,21,51,7,14,74,95,11,9,50,70,35,18,63,26,0,70,96,2022-06-12_France_Poland,1,0.9090909090909091,-0.0945945945945946,0.04,-0.47619047619047616,0.2698412698412698,-0.0945945945945946,0.04
2022,2022-06-12,France,Poland,1,3,25,22,21,22,0,21,25,25,25,0,65,50,6,9,-,50,16,37,103,6,19,21,46,9,21,61,91,18,7,56,81,31,18,61,42,3,58,103,2022-06-12_France_Poland,0,0.918918918918919,-0.19672131147540983,0.19642857142857142,-0.6190476190476191,0.21311475409836064,-0.19672131147540983,0.19642857142857142
2022,2022-06-12,Japan,Iran,3,0,25,25,25,0,0,20,14,19,0,0,55,39,6,10,-,39,7,24,70,6,14,18,38,10,12,52,74,13,4,24,41,34,5,41,29,1,39,69,2022-06-12_Iran_Japan,1,1.3333333333333333,-0.038461538461538464,0.375,-0.4444444444444444,0.7073170731707317,-0.038461538461538464,0.375
2022,2022-06-12,Iran,Japan,0,3,20,14,19,0,0,25,25,25,0,0,34,27,3,4,-,27,10,33,70,3,15,14,32,4,13,37,54,14,10,38,62,23,6,32,28,3,41,72,2022-06-12_Iran_Japan,0,0.5151515151515151,-0.24324324324324326,0.10526315789473684,-0.8571428571428571,0.53125,-0.24324324324324326,0.10526315789473684
2022,2022-06-21,Japan,Argentina,3,1,27,25,17,25,0,25,18,25,16,0,71,56,6,9,-,56,14,37,107,6,12,13,31,9,20,64,93,16,1,50,67,40,16,61,15,0,91,106,2022-06-21_Argentina_Japan,1,1.135135135135135,-0.171875,0.3,-0.46153846153846156,0.39344262295081966,-0.171875,0.3
2022,2022-06-21,Argentina,Japan,1,3,25,18,25,16,0,27,25,17,25,0,55,49,5,1,-,49,11,32,92,5,21,27,53,1,18,66,85,21,9,43,73,30,11,46,28,0,61,89,2022-06-21_Argentina_Japan,0,1.1875,-0.25757575757575757,0.27906976744186046,-0.5925925925925926,0.41304347826086957,-0.25757575757575757,0.27906976744186046
2022,2022-06-21,Canada,Australia,3,1,18,28,25,25,0,25,26,19,22,0,67,53,7,7,-,53,13,46,112,7,16,10,33,7,17,71,95,22,8,47,77,11,5,22,38,0,66,104,2022-06-21_Australia_Canada,1,0.8695652173913043,-0.14084507042253522,0.2978723404255319,-0.9,0.2727272727272727,-0.14084507042253522,0.2978723404255319
2022,2022-06-21,Australia,Canada,1,3,25,26,19,22,0,18,28,25,25,0,69,54,7,8,-,54,17,38,109,7,12,12,31,8,16,69,93,31,7,40,78,23,14,44,18,2,88,108,2022-06-21_Australia_Canada,0,0.9736842105263158,-0.11594202898550725,0.6,-0.4166666666666667,0.20454545454545456,-0.11594202898550725,0.6
2022,2022-06-21,Iran,Bulgaria,0,3,19,23,24,0,0,25,25,26,0,0,45,39,5,1,-,39,15,22,76,5,14,6,25,1,10,56,67,11,6,47,64,8,5,17,16,0,60,76,2022-06-21_Bulgaria_Iran,0,1.0909090909090908,-0.16071428571428573,0.10638297872340426,-1.5,0.17647058823529413,-0.16071428571428573,0.10638297872340426
2022,2022-06-21,Bulgaria,Iran,3,0,25,25,26,0,0,19,23,24,0,0,58,44,8,6,-,44,13,20,77,8,20,13,41,6,11,58,75,24,1,32,57,13,4,19,21,0,56,77,2022-06-21_Bulgaria_Iran,1,1.55,-0.08620689655172414,0.71875,-0.9230769230769231,0.47368421052631576,-0.08620689655172414,0.71875
2022,2022-06-21,Slovenia,Netherlands,0,3,17,21,24,0,0,25,25,26,0,0,45,35,8,2,-,35,11,35,81,8,14,16,38,2,17,45,64,10,9,45,64,31,7,44,17,1,63,81,2022-06-21_Netherlands_Slovenia,0,0.6857142857142857,-0.3333333333333333,0.022222222222222223,-0.375,0.5454545454545454,-0.3333333333333333,0.022222222222222223
2022,2022-06-21,Netherlands,Slovenia,3,0,25,25,26,0,0,17,21,24,0,0,52,38,5,9,-,38,15,24,77,5,17,24,46,9,10,55,74,12,2,33,47,30,10,44,13,0,61,74,2022-06-21_Netherlands_Slovenia,1,0.9583333333333334,-0.01818181818181818,0.30303030303030304,-0.5,0.45454545454545453,-0.01818181818181818,0.30303030303030304
2022,2022-06-22,Poland,Brazil,3,1,25,22,25,25,0,16,25,16,22,0,68,48,7,13,-,48,13,45,106,7,13,18,38,13,16,67,96,17,1,45,63,17,8,34,16,0,83,99,2022-06-22_Brazil_Poland,1,0.7777777777777778,-0.04477611940298507,0.35555555555555557,-0.3333333333333333,0.2647058823529412,-0.04477611940298507,0.35555555555555557
2022,2022-06-22,Brazil,Poland,1,3,16,25,16,22,0,25,22,25,25,0,54,48,5,1,-,48,16,46,110,5,19,15,39,1,17,62,80,11,13,56,80,19,13,42,30,1,80,111,2022-06-22_Brazil_Poland,0,0.6956521739130435,-0.25806451612903225,-0.03571428571428571,-0.9333333333333333,0.14285714285714285,-0.25806451612903225,-0.03571428571428571
2022,2022-06-22,Italy,Germany,3,0,25,25,25,0,0,16,21,22,0,0,51,35,12,4,-,35,10,17,62,12,15,11,38,4,13,57,74,7,3,33,43,22,12,38,16,0,43,59,2022-06-22_Germany_Italy,1,1.4705882352941178,-0.15789473684210525,0.12121212121212122,-0.2727272727272727,0.2631578947368421,-0.15789473684210525,0.12121212121212122
2022,2022-06-22,Germany,Italy,0,3,16,21,22,0,0,25,25,25,0,0,40,33,4,3,-,33,19,24,76,4,13,8,25,3,17,40,60,13,4,44,61,23,7,33,15,0,60,75,2022-06-22_Germany_Italy,0,0.5833333333333334,-0.35,0.20454545454545456,-1.125,0.48484848484848486,-0.35,0.20454545454545456
2022,2022-06-22,United States,Serbia,3,1,26,23,25,25,0,24,25,23,20,0,68,56,7,5,-,56,12,25,93,7,23,10,40,5,17,76,98,17,6,48,71,12,14,30,38,0,54,92,2022-06-22_Serbia_United States,1,1.76,-0.15789473684210525,0.22916666666666666,-1.6,-0.06666666666666667,-0.15789473684210525,0.22916666666666666
2022,2022-06-22,Serbia,United States,1,3,24,25,23,20,0,26,23,25,25,0,66,57,3,6,-,57,13,27,97,3,20,7,30,6,22,65,93,12,5,64,81,11,11,29,25,0,72,97,2022-06-22_Serbia_United States,0,1.6296296296296295,-0.24615384615384617,0.109375,-2.4285714285714284,0.0,-0.24615384615384617,0.109375
2022,2022-06-23,Slovenia,Argentina,3,1,25,27,25,25,0,20,29,18,17,0,64,50,8,6,-,50,16,46,112,8,18,29,55,6,14,80,100,21,4,40,65,48,14,68,17,0,94,111,2022-06-23_Argentina_Slovenia,1,0.7391304347826086,-0.1,0.425,-0.3448275862068966,0.5,-0.1,0.425
2022,2022-06-23,Argentina,Slovenia,1,3,20,29,18,17,0,25,27,25,25,0,61,47,10,4,-,47,24,52,123,10,19,22,51,4,19,61,84,28,6,52,86,44,18,66,32,1,86,119,2022-06-23_Argentina_Slovenia,0,0.4423076923076923,-0.2459016393442623,0.4230769230769231,-0.4090909090909091,0.3939393939393939,-0.2459016393442623,0.4230769230769231
2022,2022-06-23,Serbia,Brazil,0,3,18,24,17,0,0,25,26,25,0,0,39,33,3,3,-,33,14,31,78,3,12,12,27,3,14,43,60,17,8,37,62,12,8,23,13,3,64,80,2022-06-23_Brazil_Serbia,0,0.6129032258064516,-0.2558139534883721,0.24324324324324326,-0.75,0.17391304347826086,-0.2558139534883721,0.24324324324324326
2022,2022-06-23,Brazil,Serbia,3,0,25,26,25,0,0,18,24,17,0,0,51,36,7,8,-,36,6,29,71,7,15,9,31,8,13,54,75,12,3,31,46,11,11,25,23,1,51,75,2022-06-23_Brazil_Serbia,1,1.0344827586206897,-0.09259259259259259,0.2903225806451613,-0.8888888888888888,0.0,-0.09259259259259259,0.2903225806451613
2022,2022-06-23,Poland,Canada,3,0,25,25,25,0,0,16,18,16,0,0,52,43,5,4,-,43,5,17,65,5,9,10,24,4,13,56,73,9,3,25,37,16,4,21,17,0,46,63,2022-06-23_Canada_Poland,1,2.235294117647059,-0.16071428571428573,0.24,-0.4,0.5714285714285714,-0.16071428571428573,0.24
2022,2022-06-23,Canada,Poland,0,3,16,18,16,0,0,25,25,25,0,0,33,28,2,3,-,28,12,29,69,2,15,4,21,3,15,34,52,8,4,48,60,7,7,14,9,1,60,70,2022-06-23_Canada_Poland,0,0.5517241379310345,-0.35294117647058826,0.08333333333333333,-3.25,0.0,-0.35294117647058826,0.08333333333333333
2022,2022-06-23,Netherlands,France,0,3,14,23,13,0,0,25,25,25,0,0,36,30,1,5,-,30,19,25,74,1,16,12,29,5,11,35,51,20,4,37,61,20,14,34,19,0,57,76,2022-06-23_France_Netherlands,0,0.44,-0.17142857142857143,0.43243243243243246,-1.25,0.17647058823529413,-0.17142857142857143,0.43243243243243246
2022,2022-06-23,France,Netherlands,3,0,25,25,25,0,0,14,23,13,0,0,57,41,12,4,-,41,2,18,61,12,13,15,40,4,13,57,74,13,5,22,40,23,5,29,15,0,44,59,2022-06-23_France_Netherlands,1,2.1666666666666665,-0.15789473684210525,0.36363636363636365,-0.06666666666666667,0.6206896551724138,-0.15789473684210525,0.36363636363636365
2022,2022-06-23,United States,Iran,0,3,18,27,25,0,0,25,29,27,0,0,49,42,4,3,-,42,17,34,93,4,16,6,26,3,12,57,72,12,5,49,66,8,8,20,28,1,60,89,2022-06-23_Iran_United States,0,0.7352941176470589,-0.15789473684210525,0.14285714285714285,-2.0,0.0,-0.15789473684210525,0.14285714285714285
2022,2022-06-23,Iran,United States,3,0,25,29,27,0,0,18,27,25,0,0,57,46,6,5,-,46,9,21,76,6,12,8,26,5,13,61,79,10,3,47,60,6,6,16,12,2,60,74,2022-06-23_Iran_United States,1,1.7619047619047619,-0.13114754098360656,0.14893617021276595,-0.75,0.0,-0.13114754098360656,0.14893617021276595
2022,2022-06-24,China,Argentina,1,3,22,25,22,22,0,25,22,25,25,0,62,54,6,2,-,54,15,38,107,6,21,13,40,2,18,72,92,21,3,51,75,34,11,52,14,0,88,102,2022-06-24_Argentina_China,0,1.0263157894736843,-0.2222222222222222,0.35294117647058826,-1.1538461538461537,0.4423076923076923,-0.2222222222222222,0.35294117647058826
2022,2022-06-24,Argentina,China,3,1,25,22,25,25,0,22,25,22,22,0,70,61,6,3,-,61,13,29,103,6,25,18,49,3,21,72,96,24,2,48,74,35,15,58,37,1,63,101,2022-06-24_Argentina_China,1,1.6551724137931034,-0.25,0.4583333333333333,-1.0555555555555556,0.3448275862068966,-0.25,0.4583333333333333
2022,2022-06-24,Bulgaria,Australia,2,3,25,13,22,25,15,21,25,25,20,17,77,53,17,7,-,53,24,41,118,17,19,23,59,7,14,79,100,30,7,57,94,17,8,32,45,1,72,118,2022-06-24_Australia_Bulgaria,0,0.7073170731707317,-0.08860759493670886,0.40350877192982454,-0.08695652173913043,0.28125,-0.08860759493670886,0.40350877192982454
2022,2022-06-24,Australia,Bulgaria,3,2,21,25,25,20,17,25,13,22,25,15,76,61,8,7,-,61,22,43,126,8,14,11,33,7,14,87,108,19,7,60,86,20,16,42,21,3,98,122,2022-06-24_Australia_Bulgaria,1,0.9069767441860465,-0.08045977011494253,0.2,-0.5454545454545454,0.09523809523809523,-0.08045977011494253,0.2
2022,2022-06-24,Iran,Brazil,0,3,28,23,19,0,0,30,25,25,0,0,44,35,5,4,-,35,13,26,74,5,16,4,25,4,12,55,71,22,5,33,60,3,8,13,10,0,56,66,2022-06-24_Brazil_Iran,0,0.8461538461538461,-0.14545454545454545,0.5151515151515151,-2.75,-0.38461538461538464,-0.14545454545454545,0.5151515151515151
2022,2022-06-24,Brazil,Iran,3,0,30,25,25,0,0,28,23,19,0,0,62,50,7,5,-,50,10,19,79,7,16,10,33,5,19,55,79,18,4,37,59,12,8,22,29,0,54,83,2022-06-24_Brazil_Iran,1,2.1052631578947367,-0.2545454545454545,0.3783783783783784,-0.9,0.18181818181818182,-0.2545454545454545,0.3783783783783784
2022,2022-06-24,Serbia,Canada,3,2,20,19,25,26,11,25,25,20,24,15,67,58,6,3,-,58,18,25,101,6,20,9,35,3,21,80,104,14,8,58,80,19,16,38,31,1,68,100,2022-06-24_Canada_Serbia,1,1.6,-0.225,0.10344827586206896,-1.5555555555555556,0.07894736842105263,-0.225,0.10344827586206896
